frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
114,3.8,Standing,False,True,True,0.9454,0.62
115,3.8333333333333335,Standing,False,True,True,0.9464,0.62
116,3.8666666666666667,Standing,False,True,True,0.9482,0.62
117,3.9,Standing,False,True,True,0.9504,0.62
118,3.933333333333333,Standing,False,True,True,0.9517,0.62
119,3.966666666666667,Standing,False,True,True,0.9534,0.62
120,4.0,Standing,False,True,True,0.9541,0.62
121,4.033333333333333,Standing,False,True,True,0.9552,0.62
122,4.066666666666666,Standing,False,True,True,0.9564,0.62
123,4.1,Standing,False,True,True,0.9565,0.62
124,4.133333333333334,Standing,False,True,True,0.9564,0.62
125,4.166666666666667,Standing,False,True,True,0.9568,0.62
126,4.2,Standing,False,True,True,0.9565,0.62
127,4.233333333333333,Standing,False,True,True,0.9578,0.62
128,4.266666666666667,Standing,False,True,True,0.9585,0.62
129,4.3,Standing,False,True,True,0.9587,0.62
130,4.333333333333333,Standing,False,True,True,0.959,0.62
131,4.366666666666666,Standing,False,True,True,0.9586,0.62
132,4.4,Standing,False,True,True,0.9577,0.62
133,4.433333333333334,Standing,False,True,True,0.9568,0.62
134,4.466666666666667,Standing,False,True,True,0.9561,0.62
135,4.5,Standing,False,True,True,0.9549,0.62
136,4.533333333333333,Standing,False,True,True,0.9538,0.62
137,4.566666666666666,Standing,False,True,True,0.953,0.62
138,4.6,Standing,False,True,True,0.9524,0.62
139,4.633333333333334,Standing,False,True,True,0.9516,0.62
140,4.666666666666667,Standing,False,True,True,0.9523,0.62
141,4.7,Standing,False,True,True,0.9531,0.62
142,4.733333333333333,Standing,False,True,True,0.9541,0.62
143,4.766666666666667,Standing,False,True,True,0.9554,0.62
144,4.8,Standing,False,True,True,0.9563,0.62
145,4.833333333333333,Standing,False,True,True,0.9574,0.62
146,4.866666666666666,Standing,False,True,True,0.959,0.62
147,4.9,Standing,False,True,True,0.9599,0.62
148,4.933333333333334,Standing,False,True,True,0.9601,0.62
149,4.966666666666667,Standing,False,True,True,0.9602,0.62
150,5.0,Standing,False,True,True,0.9596,0.62
151,5.033333333333333,Standing,False,True,True,0.959,0.62
152,5.066666666666666,Standing,False,True,True,0.9575,0.62
153,5.1,Standing,False,True,True,0.9558,0.62
154,5.133333333333334,Standing,False,True,True,0.9541,0.62
155,5.166666666666667,Standing,False,True,True,0.9524,0.62
156,5.2,Standing,False,True,True,0.9515,0.62
157,5.233333333333333,Standing,False,True,True,0.9511,0.62
158,5.266666666666667,Standing,False,True,True,0.9507,0.62
159,5.3,Standing,False,True,True,0.951,0.62
160,5.333333333333333,Standing,False,True,True,0.9515,0.62
161,5.366666666666666,Standing,False,True,True,0.9525,0.62
162,5.4,Standing,False,True,True,0.954,0.62
163,5.433333333333334,Standing,False,True,True,0.9555,0.62
164,5.466666666666667,Standing,False,True,True,0.9571,0.62
165,5.5,Standing,False,True,True,0.9581,0.62
166,5.533333333333333,Standing,False,True,True,0.9588,0.62
167,5.566666666666666,Standing,False,True,True,0.9601,0.62
168,5.6,Standing,False,True,True,0.9609,0.62
169,5.633333333333334,Standing,False,True,True,0.9608,0.62
170,5.666666666666667,Standing,False,True,True,0.9607,0.62
171,5.7,Standing,False,True,True,0.9602,0.62
172,5.733333333333333,Standing,False,True,True,0.9604,0.62
173,5.766666666666667,Standing,False,True,True,0.9604,0.62
174,5.8,Standing,False,True,True,0.9603,0.62
175,5.833333333333333,Standing,False,True,True,0.9599,0.62
176,5.866666666666666,Standing,False,True,True,0.9589,0.62
177,5.9,Standing,False,True,True,0.958,0.62
178,5.933333333333334,Standing,False,True,True,0.9574,0.62
179,5.966666666666667,Standing,False,True,True,0.9556,0.62
180,6.0,Standing,False,True,True,0.9543,0.62
181,6.033333333333333,Standing,False,True,True,0.9529,0.62
182,6.066666666666666,Standing,False,True,True,0.9525,0.62
183,6.1,Standing,False,True,True,0.9514,0.62
184,6.133333333333334,Standing,False,True,True,0.9512,0.62
185,6.166666666666667,Standing,False,True,True,0.9511,0.62
186,6.2,Standing,False,True,True,0.9511,0.62
187,6.233333333333333,Standing,False,True,True,0.9517,0.62
188,6.266666666666667,Standing,False,True,True,0.9528,0.62
189,6.3,Standing,False,True,True,0.954,0.62
190,6.333333333333333,Standing,False,True,True,0.9563,0.62
