frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
108,3.6044171779141103,Standing,False,False,False,0.0028,0.62
109,3.6377914110429446,Standing,False,False,False,0.0021,0.62
110,3.671165644171779,Standing,False,False,False,0.0015,0.62
111,3.7045398773006135,Standing,False,False,False,0.0012,0.62
112,3.7379141104294478,Standing,False,False,False,0.001,0.62
113,3.771288343558282,Standing,False,False,False,0.0009,0.62
114,3.8046625766871163,Standing,False,False,False,0.0008,0.62
115,3.8380368098159505,Standing,False,False,False,0.0007,0.62
116,3.871411042944785,Standing,False,False,False,0.0006,0.62
117,3.9047852760736195,Standing,False,False,False,0.0008,0.62
118,3.9381595092024537,Standing,False,False,False,0.0011,0.62
119,3.971533742331288,Standing,False,False,False,0.0011,0.62
120,4.004907975460123,Standing,False,False,False,0.0019,0.62
121,4.0382822085889565,Standing,False,False,False,0.0046,0.62
122,4.071656441717791,Standing,False,False,False,0.015,0.62
123,4.105030674846626,Standing,False,False,False,0.0227,0.62
124,4.13840490797546,Standing,False,False,False,0.0223,0.62
125,4.171779141104294,Standing,False,False,False,0.022,0.62
126,4.205153374233129,Standing,False,False,False,0.0244,0.62
127,4.238527607361963,Standing,False,False,False,0.0294,0.62
128,4.271901840490798,Standing,False,False,False,0.0302,0.62
129,4.305276073619631,Standing,False,False,False,0.0333,0.62
130,4.338650306748466,Standing,False,False,False,0.0349,0.62
131,4.372024539877301,Standing,False,False,False,0.0331,0.62
132,4.405398773006135,Standing,False,False,False,0.0336,0.62
133,4.438773006134969,Standing,False,False,False,0.0373,0.62
134,4.472147239263803,Standing,False,False,False,0.0401,0.62
135,4.505521472392638,Standing,False,False,False,0.0396,0.62
136,4.5388957055214725,Standing,False,False,False,0.0387,0.62
137,4.572269938650306,Standing,False,False,False,0.0411,0.62
138,4.605644171779141,Standing,False,False,False,0.0464,0.62
139,4.639018404907975,Standing,False,False,False,0.065,0.62
140,4.6723926380368095,Standing,False,False,False,0.0915,0.62
141,4.705766871165644,Standing,False,False,False,0.1085,0.62
142,4.739141104294478,Standing,False,False,False,0.1194,0.62
143,4.772515337423313,Standing,False,False,False,0.1303,0.62
144,4.805889570552147,Standing,False,False,False,0.1447,0.62
145,4.839263803680981,Standing,False,False,False,0.152,0.62
146,4.872638036809816,Standing,False,False,False,0.1365,0.62
147,4.90601226993865,Standing,False,False,False,0.14,0.62
148,4.939386503067484,Standing,False,False,False,0.1286,0.62
149,4.972760736196319,Standing,False,False,False,0.127,0.62
150,5.006134969325153,Standing,False,False,False,0.1326,0.62
151,5.039509202453988,Standing,False,False,False,0.1351,0.62
152,5.072883435582821,Standing,False,False,False,0.1078,0.62
153,5.106257668711656,Standing,False,False,False,0.091,0.62
154,5.139631901840491,Standing,False,False,False,0.083,0.62
155,5.173006134969325,Standing,False,False,False,0.089,0.62
156,5.206380368098159,Standing,False,False,False,0.0951,0.62
157,5.239754601226994,Standing,False,False,False,0.1008,0.62
158,5.273128834355828,Standing,False,False,False,0.1115,0.62
159,5.3065030674846625,Standing,False,False,False,0.0939,0.62
160,5.339877300613496,Standing,False,False,False,0.0886,0.62
161,5.373251533742331,Standing,False,False,False,0.0865,0.62
162,5.406625766871166,Standing,False,False,False,0.0756,0.62
163,5.4399999999999995,Standing,False,False,False,0.0707,0.62
164,5.473374233128834,Standing,False,False,False,0.0658,0.62
165,5.506748466257668,Standing,False,False,False,0.0597,0.62
166,5.540122699386503,Standing,False,False,False,0.0517,0.62
167,5.573496932515337,Standing,False,False,False,0.0439,0.62
168,5.606871165644171,Standing,False,False,False,0.0377,0.62
169,5.640245398773006,Standing,False,False,False,0.0272,0.62
170,5.673619631901841,Standing,False,False,False,0.0222,0.62
171,5.706993865030674,Standing,False,False,False,0.0179,0.62
172,5.740368098159509,Standing,False,False,False,0.0142,0.62
173,5.773742331288343,Standing,False,False,False,0.0139,0.62
174,5.807116564417178,Standing,False,False,False,0.0097,0.62
175,5.840490797546012,Standing,False,False,False,0.0065,0.62
176,5.873865030674846,Standing,False,False,False,0.004,0.62
177,5.907239263803681,Standing,False,False,False,0.0021,0.62
178,5.940613496932515,Standing,False,False,False,0.0013,0.62
179,5.973987730061349,Standing,False,False,False,0.0009,0.62
180,6.007361963190184,Standing,False,False,False,0.0006,0.62
181,6.040736196319018,Standing,False,False,False,0.0004,0.62
182,6.0741104294478525,Standing,False,False,False,0.0003,0.62
183,6.107484662576687,Standing,False,False,False,0.0002,0.62
184,6.140858895705521,Standing,False,False,False,0.0002,0.62
185,6.174233128834356,Standing,False,False,False,0.0002,0.62
186,6.2076073619631895,Standing,False,False,False,0.0002,0.62
187,6.240981595092024,Standing,False,False,False,0.0003,0.62
188,6.274355828220859,Standing,False,False,False,0.0003,0.62
189,6.307730061349693,Standing,False,False,False,0.0003,0.62
190,6.341104294478527,Standing,False,False,False,0.0003,0.62
191,6.374478527607361,Standing,False,False,False,0.0004,0.62
192,6.407852760736196,Standing,False,False,False,0.0007,0.62
193,6.441226993865031,Standing,False,False,False,0.0007,0.62
194,6.474601226993864,Standing,False,False,False,0.0007,0.62
195,6.507975460122699,Standing,False,False,False,0.0007,0.62
196,6.541349693251534,Standing,False,False,False,0.0005,0.62
197,6.574723926380368,Standing,False,False,False,0.0003,0.62
198,6.608098159509202,Standing,False,False,False,0.0002,0.62
199,6.641472392638036,Standing,False,False,False,0.0002,0.62
200,6.674846625766871,Standing,False,False,False,0.0002,0.62
201,6.7082208588957055,Standing,False,False,False,0.0002,0.62
202,6.741595092024539,Standing,False,False,False,0.0002,0.62
203,6.774969325153374,Sitting,False,False,False,0.0002,0.62
204,6.808343558282208,Sitting,False,False,False,0.0004,0.62
205,6.8417177914110425,Sitting,False,False,False,0.0005,0.62
206,6.875092024539877,Sitting,False,False,False,0.0008,0.62
207,6.908466257668711,Sitting,False,False,False,0.0011,0.62
208,6.941840490797546,Sitting,False,False,False,0.0015,0.62
209,6.97521472392638,Sitting,False,False,False,0.0023,0.62
210,7.008588957055214,Sitting,False,False,False,0.003,0.62
211,7.041963190184049,Sitting,False,False,False,0.0045,0.62
212,7.075337423312883,Sitting,False,False,False,0.0064,0.62
213,7.108711656441717,Sitting,False,False,False,0.0091,0.62
214,7.142085889570552,Sitting,False,False,False,0.0081,0.62
215,7.175460122699386,Sitting,False,False,False,0.0135,0.62
216,7.208834355828221,Sitting,False,False,False,0.0158,0.62
217,7.242208588957054,Sitting,False,False,False,0.0164,0.62
218,7.275582822085889,Sitting,False,False,False,0.0129,0.62
219,7.308957055214724,Sitting,False,False,False,0.0122,0.62
220,7.342331288343558,Sitting,False,False,False,0.0138,0.62
221,7.375705521472392,Sitting,False,False,False,0.0158,0.62
222,7.409079754601227,Sitting,False,False,False,0.0148,0.62
223,7.442453987730061,Sitting,False,False,False,0.0125,0.62
224,7.4758282208588955,Sitting,False,False,False,0.0104,0.62
225,7.509202453987729,Sitting,False,False,False,0.008,0.62
226,7.542576687116564,Sitting,False,False,False,0.006,0.62
227,7.575950920245399,Sitting,False,False,False,0.0051,0.62
228,7.6093251533742325,Sitting,False,False,False,0.0046,0.62
229,7.642699386503067,Sitting,False,False,False,0.0041,0.62
230,7.676073619631901,Sitting,False,False,False,0.0038,0.62
231,7.709447852760736,Sitting,False,False,False,0.0033,0.62
232,7.74282208588957,Sitting,False,False,False,0.0028,0.62
233,7.776196319018404,Sitting,False,False,False,0.0024,0.62
