frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
143,5.175805555555555,Standing,False,False,False,0.0559,0.62
144,5.212,Standing,False,False,False,0.0786,0.62
145,5.248194444444444,Standing,False,False,False,0.091,0.62
146,5.284388888888889,Standing,False,False,False,0.0925,0.62
147,5.320583333333333,Standing,False,False,False,0.0867,0.62
148,5.356777777777777,Standing,False,False,False,0.1056,0.62
149,5.392972222222222,Standing,False,False,False,0.1102,0.62
150,5.429166666666666,Standing,False,False,False,0.1391,0.62
151,5.465361111111111,Standing,False,False,False,0.1454,0.62
152,5.501555555555555,Standing,False,False,False,0.1491,0.62
153,5.53775,Standing,False,False,False,0.1469,0.62
154,5.573944444444444,Standing,False,False,False,0.1554,0.62
155,5.610138888888889,Standing,False,False,False,0.1572,0.62
156,5.646333333333333,Standing,False,False,False,0.1523,0.62
157,5.682527777777778,Standing,False,False,False,0.1485,0.62
158,5.718722222222222,Standing,False,False,False,0.143,0.62
159,5.7549166666666665,Standing,False,False,False,0.1402,0.62
160,5.79111111111111,Standing,False,False,False,0.1376,0.62
161,5.827305555555555,Standing,False,False,False,0.1362,0.62
162,5.863499999999999,Standing,False,False,False,0.1365,0.62
163,5.899694444444444,Standing,False,False,False,0.1369,0.62
164,5.935888888888888,Standing,False,False,False,0.1384,0.62
165,5.972083333333333,Standing,False,False,False,0.1371,0.62
166,6.008277777777778,Standing,False,False,False,0.1353,0.62
167,6.044472222222222,Standing,False,False,False,0.1281,0.62
168,6.080666666666667,Standing,False,False,False,0.1286,0.62
169,6.116861111111111,Standing,False,False,False,0.1293,0.62
170,6.1530555555555555,Standing,False,False,False,0.1269,0.62
171,6.1892499999999995,Standing,False,False,False,0.1248,0.62
172,6.225444444444444,Standing,False,False,False,0.1271,0.62
173,6.261638888888888,Standing,False,False,False,0.1268,0.62
174,6.297833333333333,Standing,False,False,False,0.1276,0.62
175,6.334027777777777,Standing,False,False,False,0.1285,0.62
176,6.370222222222222,Standing,False,False,False,0.1302,0.62
177,6.406416666666666,Standing,False,False,False,0.1298,0.62
178,6.442611111111111,Standing,False,False,False,0.1287,0.62
179,6.478805555555555,Standing,False,False,False,0.1306,0.62
180,6.515,Standing,False,False,False,0.1299,0.62
