frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
111,3.7,Sitting,False,False,False,0.0002,0.62
112,3.7333333333333334,Sitting,False,False,False,0.0002,0.62
113,3.7666666666666666,Sitting,False,False,False,0.0002,0.62
114,3.8,Sitting,False,False,False,0.0003,0.62
115,3.8333333333333335,Sitting,False,False,False,0.0003,0.62
116,3.8666666666666667,Sitting,False,False,False,0.0003,0.62
117,3.9,Sitting,False,False,False,0.0002,0.62
118,3.933333333333333,Sitting,False,False,False,0.0002,0.62
119,3.966666666666667,Sitting,False,False,False,0.0002,0.62
120,4.0,Sitting,False,False,False,0.0002,0.62
121,4.033333333333333,Sitting,False,False,False,0.0002,0.62
122,4.066666666666666,Sitting,False,False,False,0.0002,0.62
123,4.1,Sitting,False,False,False,0.0002,0.62
124,4.133333333333334,Sitting,False,False,False,0.0002,0.62
125,4.166666666666667,Sitting,False,False,False,0.0002,0.62
126,4.2,Sitting,False,False,False,0.0002,0.62
127,4.233333333333333,Sitting,False,False,False,0.0002,0.62
128,4.266666666666667,Sitting,False,False,False,0.0002,0.62
129,4.3,Sitting,False,False,False,0.0002,0.62
130,4.333333333333333,Sitting,False,False,False,0.0002,0.62
131,4.366666666666666,Sitting,False,False,False,0.0002,0.62
132,4.4,Sitting,False,False,False,0.0002,0.62
133,4.433333333333334,Sitting,False,False,False,0.0003,0.62
134,4.466666666666667,Sitting,False,False,False,0.0003,0.62
135,4.5,Sitting,False,False,False,0.0003,0.62
136,4.533333333333333,Sitting,False,False,False,0.0003,0.62
137,4.566666666666666,Sitting,False,False,False,0.0003,0.62
138,4.6,Sitting,False,False,False,0.0003,0.62
139,4.633333333333334,Sitting,False,False,False,0.0003,0.62
140,4.666666666666667,Sitting,False,False,False,0.0003,0.62
141,4.7,Sitting,False,False,False,0.0003,0.62
142,4.733333333333333,Sitting,False,False,False,0.0003,0.62
143,4.766666666666667,Sitting,False,False,False,0.0003,0.62
144,4.8,Sitting,False,False,False,0.0003,0.62
145,4.833333333333333,Sitting,False,False,False,0.0003,0.62
146,4.866666666666666,Sitting,False,False,False,0.0003,0.62
147,4.9,Sitting,False,False,False,0.0003,0.62
148,4.933333333333334,Sitting,False,False,False,0.0004,0.62
149,4.966666666666667,Sitting,False,False,False,0.0003,0.62
150,5.0,Sitting,False,False,False,0.0003,0.62
