frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
108,1.7997073170731708,Standing,False,False,False,0.0,0.62
109,1.8163712737127373,Standing,False,False,False,0.0,0.62
110,1.8330352303523036,Standing,False,False,False,0.0,0.62
111,1.84969918699187,Standing,False,False,False,0.0,0.62
112,1.8663631436314365,Standing,False,False,False,0.0,0.62
113,1.8830271002710028,Standing,False,False,False,0.0,0.62
114,1.8996910569105692,Standing,False,False,False,0.0,0.62
115,1.9163550135501355,Standing,False,False,False,0.0,0.62
116,1.933018970189702,Standing,False,False,False,0.0,0.62
117,1.9496829268292684,Standing,False,False,False,0.0,0.62
118,1.9663468834688347,Standing,False,False,False,0.0,0.62
119,1.9830108401084012,Standing,False,False,False,0.0,0.62
120,1.9996747967479676,Standing,False,False,False,0.0,0.62
121,2.016338753387534,Standing,False,False,False,0.0,0.62
122,2.0330027100271004,Standing,False,False,False,0.0,0.62
123,2.049666666666667,Standing,False,False,False,0.0,0.62
124,2.066330623306233,Standing,False,False,False,0.0,0.62
125,2.0829945799457996,Standing,False,False,False,0.0,0.62
126,2.099658536585366,Standing,False,False,False,0.0,0.62
127,2.1163224932249323,Standing,False,False,False,0.0,0.62
128,2.132986449864499,Standing,False,False,False,0.0,0.62
129,2.1496504065040654,Standing,False,False,False,0.0,0.62
130,2.1663143631436315,Standing,False,False,False,0.0,0.62
131,2.182978319783198,Standing,False,False,False,0.0,0.62
132,2.1996422764227646,Standing,False,False,False,0.0,0.62
133,2.2163062330623307,Standing,False,False,False,0.0,0.62
134,2.232970189701897,Standing,False,False,False,0.0,0.62
135,2.2496341463414637,Standing,False,False,False,0.0,0.62
136,2.26629810298103,Standing,False,False,False,0.0,0.62
137,2.2829620596205964,Standing,False,False,False,0.0,0.62
138,2.2996260162601625,Standing,False,False,False,0.0,0.62
139,2.316289972899729,Standing,False,False,False,0.0,0.62
140,2.3329539295392956,Standing,False,False,False,0.0,0.62
141,2.3496178861788617,Standing,False,False,False,0.0,0.62
142,2.3662818428184282,Standing,False,False,False,0.0,0.62
143,2.382945799457995,Standing,False,False,False,0.0,0.62
144,2.399609756097561,Standing,False,False,False,0.0,0.62
145,2.4162737127371274,Standing,False,False,False,0.0,0.62
146,2.432937669376694,Standing,False,False,False,0.0,0.62
147,2.44960162601626,Standing,False,False,False,0.0,0.62
148,2.4662655826558266,Standing,False,False,False,0.0,0.62
149,2.482929539295393,Standing,False,False,False,0.0,0.62
150,2.4995934959349593,Standing,False,False,False,0.0,0.62
